
THERMOK with O2(aq)          switched with H2(aq)         


THERMOK with SO3--           switched with SO4--


THERMOK with SO4--           switched with SO3--


THERMOK with S2O3--          switched with SO4--


THERMOK with SO4--           switched with S2O3--


THERMOK with S2O4--          switched with SO4--


THERMOK with SO4--           switched with S2O4--


THERMOK with HS-             switched with SO4--


THERMOK with SO4--           switched with HS-


THERMOK with Fe+++           switched with Fe++


THERMOK with Fe++            switched with Fe+++

 File format and data suitable for TOUGHREACT V2.3+ (YMP)
 May needs component switching to avoid overdefinitions


!end-of-header     Do not remove this record!
'Temperature points:'   8    0.01   25.00   60.00  100.00  150.00  200.00  250.00  300.00
'Ag2O'                                13.2761   12.5705   11.8022   11.1699   10.6352   10.2877   10.0570    9.8897
'Ag2O'                            0.42895588E+02   -0.27319697E+03   -0.31929029E-01    0.18134558E+05   -0.88345564E+06
'Akermanite'                      272.636    92.810    5  -6.0000 'H+'  -1.0000 'H2O'  2.0000 'Ca++'  1.0000 'Mg++'  2.0000 'H4SiO4(aq)'
'Akermanite'                          51.1048   46.0830   40.3392   35.1180   29.9755   25.8596   22.4044   19.3388
'Akermanite'                      0.14429034E+03   -0.91957739E+03   -0.14225429E+00    0.64169193E+05   -0.26005794E+07
'Al,element'                       26.982     9.999    3  -3.0000 'H+'  1.0000 'Al+++'  1.5000 'H2(aq)'
'Al,element'                          89.5709   80.8165   70.8223   61.7515   52.8638   45.8543   40.1454   35.3746
'Al,element'                      0.44060072E+02   -0.28796216E+03   -0.45736995E-01    0.40814340E+05   -0.49010850E+06
'Al2O3glass'                      101.961  .000E+00    3  -6.0000 'H+'  2.0000 'Al+++'  3.0000 'H2O'
'Al2O3glass'                          31.8731   31.8731   31.8731   31.8731   31.8731   31.8731   31.8731   31.8731
'Al2O3glass'                      0.12278343E-05    0.31873092E+02   -0.10191246E-08    0.48144812E-03   -0.30728695E-01
'Alabandite'                       87.002    21.460    4   1.0000 'Mn++'  1.0000 'SO4--'  -4.0000 'H2O'  4.0000 'H2(aq)'
'Alabandite'                         -49.3542  -46.0036  -42.1339  -38.5704  -35.0616  -32.3553  -30.3101  -28.8955
'Alabandite'                      0.19906386E+03   -0.12704419E+04   -0.19194626E+00    0.56585414E+05   -0.37601989E+07
'Albite_high'                     262.225   100.430    5  -4.0000 'H+'  -4.0000 'H2O'  1.0000 'Al+++'  1.0000 'Na+'  3.0000 'H4SiO4(aq)'
'Albite_high'                          5.6687    4.1386    2.3840    0.7905   -0.7876   -2.0829   -3.2240   -4.3034
'Albite_high'                     0.92016230E+02   -0.59298841E+03   -0.91603209E-01    0.35446437E+05   -0.16640695E+07
'Albite_low'                      262.225   100.430    5  -4.0000 'H+'  -4.0000 'H2O'  1.0000 'Al+++'  1.0000 'Na+'  3.0000 'H4SiO4(aq)'
'Albite_low'                           4.0542    2.7406    1.2039   -0.2300   -1.7026   -2.9656   -4.1262   -5.2627
'Albite_low'                      0.91148580E+02   -0.58378623E+03   -0.95590038E-01    0.34064563E+05   -0.16492377E+07
'AlF3'                             83.977    27.090    2   1.0000 'Al+++'  3.0000 'F-'
'AlF3'                               -16.8976  -17.3241  -18.1013  -19.1118  -20.5212  -22.1260  -24.0264  -26.4423
'AlF3'                            0.42528465E+03   -0.27125477E+04   -0.43372680E+00    0.14934832E+06   -0.88415541E+07
'Almandine,alpha'                 497.755   115.280    4 -12.0000 'H+'  2.0000 'Al+++'  3.0000 'H4SiO4(aq)'  3.0000 'Fe++'
'Almandine,alpha'                     49.5984   42.1612   33.5683   25.6674   17.7477   11.2364    5.5729    0.3497
'Almandine,alpha'                 0.30701620E+03   -0.19711353E+04   -0.31454854E+00    0.12547116E+06   -0.56004868E+07
'Almandine,beta'                  497.755   115.280    4 -12.0000 'H+'  2.0000 'Al+++'  3.0000 'H4SiO4(aq)'  3.0000 'Fe++'
'Almandine,beta'                      49.5037   42.1526   33.6290   25.7635   17.8530   11.3319    5.6509    0.4083
'Almandine,beta'                  0.30489972E+03   -0.19583893E+04   -0.31246980E+00    0.12537478E+06   -0.56886833E+07
'Alunite'                         414.214   293.600    5  -6.0000 'H+'  3.0000 'Al+++'  1.0000 'K+'  6.0000 'H2O'  2.0000 'SO4--'
'Alunite'                              2.9877   -0.5232   -5.0011   -9.5572  -14.7103  -19.5950  -24.5522  -30.0205
'Alunite'                         0.67615374E+03   -0.43091793E+04   -0.69649480E+00    0.24412522E+06   -0.13770881E+08
'Amesite_14A,alpha'               557.399   205.400    5 -20.0000 'H+'  4.0000 'Al+++'  4.0000 'Mg++'  10.0000 'H2O'  2.0000 'H4SiO4(aq)'
'Amesite_14A,alpha'                  196.2722  174.1583  148.7788  125.6278  102.7234   84.3098   68.8148   55.1586
'Amesite_14A,alpha'               0.52721559E+03   -0.33847475E+04   -0.53430893E+00    0.24418830E+06   -0.93031806E+07
'Amesite_14A,beta'                557.399   205.400    5 -20.0000 'H+'  4.0000 'Al+++'  4.0000 'Mg++'  10.0000 'H2O'  2.0000 'H4SiO4(aq)'
'Amesite_14A,beta'                   196.3037  174.1611  148.7586  125.5958  102.6883   84.2779   68.7888   55.1391
'Amesite_14A,beta'                0.52780255E+03   -0.33882352E+04   -0.53489738E+00    0.24417699E+06   -0.92712127E+07
'Amorphous_silica'                 60.085    29.000    2  -2.0000 'H2O'  1.0000 'H4SiO4(aq)'
'Amorphous_silica'                    -2.9237   -2.7024   -2.4545   -2.2317   -2.0099   -1.8289   -1.6730   -1.5318
'Amorphous_silica'               -0.29991243E+01    0.17153354E+02    0.42673835E-02   -0.11824697E+04   -0.66088270E+04
'Analcime'                        220.155    97.100    5  -4.0000 'H+'  -1.0000 'H2O'  1.0000 'Al+++'  1.0000 'Na+'  2.0000 'H4SiO4(aq)'
'Analcime'                             9.2286    7.4801    5.4859    3.6859    1.9173    0.4830   -0.7620   -1.9213
'Analcime'                        0.93167736E+02   -0.59935980E+03   -0.92030062E-01    0.36398973E+05   -0.16565525E+07
'Analcime,dehydrated'             202.140    89.100    5  -4.0000 'H+'  -2.0000 'H2O'  1.0000 'Al+++'  1.0000 'Na+'  2.0000 'H4SiO4(aq)'
'Analcime,dehydrated'                 14.4196   12.1931    9.6351    7.3027    4.9898    3.1078    1.4850    0.0007
'Analcime,dehydrated'             0.92571816E+02   -0.59561430E+03   -0.92871173E-01    0.37826317E+05   -0.16719918E+07
'Andalusite'                      162.046    51.530    4  -6.0000 'H+'  2.0000 'Al+++'  1.0000 'H2O'  1.0000 'H4SiO4(aq)'
'Andalusite'                          20.1360   16.2011   11.6299    7.3952    3.1074   -0.4585   -3.5912   -6.4886
'Andalusite'                      0.15009533E+03   -0.96729496E+03   -0.15966508E+00    0.61444571E+05   -0.26816318E+07
'Andradite'                       508.179   131.850    5 -10.0000 'H+'  3.0000 'Ca++'  3.0000 'H4SiO4(aq)'  2.0000 'Fe++'  -1.0000 'H2(aq)'
'Andradite'                           69.4614   62.8614   55.2528   48.2649   41.2804   35.5755   30.6626   26.1549
'Andradite'                       0.25785086E+03   -0.16345931E+04   -0.26094291E+00    0.10729768E+06   -0.47776292E+07
'Anglesite'                       303.252    47.950    2   1.0000 'Pb++'  1.0000 'SO4--'
'Anglesite'                           -8.1281   -7.8475   -7.7509   -7.8827   -8.2910   -8.9247   -9.8076  -11.0704
'Anglesite'                       0.28097711E+03   -0.17892253E+04   -0.28109087E+00    0.99411362E+05   -0.61448617E+07
'Anhydrite'                       136.140    46.010    2   1.0000 'Ca++'  1.0000 'SO4--'
'Anhydrite'                           -4.2364   -4.4360   -4.8772   -5.4973   -6.3927   -7.4217   -8.6372  -10.1879
'Anhydrite'                       0.27549418E+03   -0.17528104E+04   -0.27896727E+00    0.97884769E+05   -0.59027530E+07
'Annite'                          511.891   154.320    5 -10.0000 'H+'  1.0000 'Al+++'  1.0000 'K+'  3.0000 'H4SiO4(aq)'  3.0000 'Fe++'
'Annite'                              37.7671   32.7525   26.9975   21.7537   16.5502   12.3075    8.6289    5.2165
'Annite'                          0.24092279E+03   -0.15416438E+04   -0.24042372E+00    0.96211534E+05   -0.43817936E+07
'Anorthite'                       278.208   100.790    4  -8.0000 'H+'  2.0000 'Al+++'  1.0000 'Ca++'  2.0000 'H4SiO4(aq)'
'Anorthite'                           30.3552   25.3053   19.5460   14.3306    9.1913    5.0370    1.4726   -1.7794
'Anorthite'                       0.20259984E+03   -0.13046476E+04   -0.20336170E+00    0.82129500E+05   -0.34852845E+07
'Antarcticite'                    219.076   128.820    3   1.0000 'Ca++'  2.0000 'Cl-'  6.0000 'H2O'
'Antarcticite'                         3.7570    3.9470    4.2677    4.6909    5.2297    5.6985    6.0012    5.9686
'Antarcticite'                    0.27763455E+03   -0.17609148E+04   -0.25480313E+00    0.95024277E+05   -0.53087153E+07
'Anthophyllite,alpha'             780.874   265.400    4 -14.0000 'H+'  -8.0000 'H2O'  7.0000 'Mg++'  8.0000 'H4SiO4(aq)'
'Anthophyllite,alpha'                 83.4207   73.7399   62.7440   52.8688   43.2770   35.6800   29.3153   23.6244
'Anthophyllite,alpha'             0.38011673E+03   -0.24391932E+04   -0.36187168E+00    0.15876138E+06   -0.68810807E+07
'Anthophyllite,beta'              780.874   265.400    4 -14.0000 'H+'  -8.0000 'H2O'  7.0000 'Mg++'  8.0000 'H4SiO4(aq)'
'Anthophyllite,beta'                  -2.4752   -4.2000   -6.1528   -7.8574   -9.4939  -10.8801  -12.2637  -13.8721
'Anthophyllite,beta'              0.37855924E+03   -0.24241735E+04   -0.36145775E+00    0.13478153E+06   -0.72171653E+07
'Anthophyllite,gamma'             780.874   265.400    4 -14.0000 'H+'  -8.0000 'H2O'  7.0000 'Mg++'  8.0000 'H4SiO4(aq)'
'Anthophyllite,gamma'                -87.7041  -84.6886  -81.2047  -77.9500  -74.7120  -72.2593  -70.5421  -69.5944
'Anthophyllite,gamma'             0.37952846E+03   -0.24591703E+04   -0.36255083E+00    0.11980395E+06   -0.72574610E+07
'Antigorite,alpha'               4536.300  1749.130    4 -96.0000 'H+'  48.0000 'Mg++'  11.0000 'H2O'  34.0000 'H4SiO4(aq)'
'Antigorite,alpha'                   559.6377  498.0608  428.6361  366.8541  307.3826  260.6135  221.5050  186.3591
'Antigorite,alpha'                0.26690473E+04   -0.17065175E+05   -0.25281181E+01    0.10840477E+07   -0.46760507E+08
'Antigorite,beta'                4536.300  1749.130    4 -96.0000 'H+'  48.0000 'Mg++'  11.0000 'H2O'  34.0000 'H4SiO4(aq)'
'Antigorite,beta'                    559.5746  498.0551  428.6766  366.9182  307.4528  260.6771  221.5570  186.3982
'Antigorite,beta'                 0.26675675E+04   -0.17056238E+05   -0.25266696E+01    0.10839590E+07   -0.46817892E+08
'Aragonite'                       100.087    34.150    3  -1.0000 'H+'  1.0000 'HCO3-'  1.0000 'Ca++'
'Aragonite'                            2.3861    2.0143    1.5103    0.9653    0.3086   -0.3566   -1.0813   -1.9595
'Aragonite'                       0.14642281E+03   -0.92880208E+03   -0.14778447E+00    0.52013195E+05   -0.30069510E+07
'Arcanite'                        174.266    65.500    2   2.0000 'K+'  1.0000 'SO4--'
'Arcanite'                            -2.3218   -1.8493   -1.5103   -1.3958   -1.5263   -1.8979   -2.5185   -3.5037
'Arcanite'                        0.25546598E+03   -0.16209737E+04   -0.25347486E+00    0.90229292E+05   -0.56416130E+07
'Argutite,alpha'                  104.589    17.420    2  -2.0000 'H2O'  1.0000 'Ge(OH)4(aq)'
'Argutite,alpha'                      -5.5814   -5.0236   -4.3790   -3.7757   -3.1633   -2.6673   -2.2625   -1.9375
'Argutite,alpha'                  0.23066323E+02   -0.14734966E+03   -0.19476689E-01    0.66367570E+04   -0.49330010E+06
'Argutite,beta'                   104.589    24.440    2  -2.0000 'H2O'  1.0000 'Ge(OH)4(aq)'
'Argutite,beta'                       -2.1643   -1.9747   -1.7536   -1.5372   -1.3048   -1.1070   -0.9413   -0.8111
'Argutite,beta'                   0.22313001E+02   -0.14380924E+03   -0.18502932E-01    0.76669784E+04   -0.48842108E+06
'Arsenic'                          74.922    12.960    4  -4.0000 'H2O'  1.0000 'H2AsO4-'  1.0000 'H+'  2.5000 'H2(aq)'
'Arsenic'                            -45.4867  -41.9269  -37.7910  -33.9746  -30.1888  -27.1952  -24.7916  -22.8606
'Arsenic'                         0.40260140E+02   -0.25520438E+03   -0.39625365E-01    0.62069450E+03   -0.56657240E+06
'Arsenolite'                      197.841    51.120    4  -5.0000 'H2O'  2.0000 'H2AsO4-'  2.0000 'H+'  2.0000 'H2(aq)'
'Arsenolite'                         -55.0475  -50.8776  -46.1671  -41.9688  -37.9879  -35.0270  -32.8465  -31.3580
'Arsenolite'                      0.14074646E+03   -0.89214312E+03   -0.14696041E+00    0.34177760E+05   -0.27965696E+07
'Artinite'                        196.694    96.900    4  -3.0000 'H+'  1.0000 'HCO3-'  2.0000 'Mg++'  5.0000 'H2O'
'Artinite'                            22.2644   20.1425   17.7143   15.5176   13.3434   11.5508    9.9361    8.3015
'Artinite'                        0.21490115E+03   -0.13646437E+04   -0.20776783E+00    0.80037605E+05   -0.41005290E+07
'Augelite'                        199.957    74.169    4  -5.0000 'H+'  2.0000 'Al+++'  3.0000 'H2O'  1.0000 'H2PO4-'
'Augelite'                            10.2739   10.2739   10.2739   10.2739   10.2739   10.2739   10.2739   10.2739
'Augelite'                       -0.89420730E-07    0.10273901E+02    0.74059144E-10   -0.35139310E-04    0.22475117E-02
'Azurite'                         344.653    91.010    4  -4.0000 'H+'  2.0000 'HCO3-'  3.0000 'Cu++'  2.0000 'H2O'
'Azurite'                             11.0286    9.1151    6.8237    4.6334    2.2997    0.1867   -1.9199   -4.2850
'Azurite'                         0.36614788E+03   -0.23280459E+04   -0.36467437E+00    0.13137190E+06   -0.71900961E+07
'B(OH)3'                           61.833    43.087    1   1.0000 'B(OH)3(aq)'
'B(OH)3'                              -0.5177   -0.1583    0.2653    0.6787    1.1177    1.4869    1.7966    2.0518
'B(OH)3'                          0.24654666E+02   -0.15503486E+03   -0.20133601E-01    0.77868491E+04   -0.50765786E+06
'B2O3'                             69.620    27.260    2  -3.0000 'H2O'  2.0000 'B(OH)3(aq)'
'B2O3'                                 5.7609    5.5649    5.2987    5.0436    4.7909    4.5895    4.4174    4.2540
'B2O3'                            0.41004526E+02   -0.26322257E+03   -0.34142445E-01    0.17142439E+05   -0.10807136E+07
'B2O3glass'                        69.620  .000E+00    2  -3.0000 'H2O'  2.0000 'B(OH)3(aq)'
'B2O3glass'                            7.2788    7.2788    7.2788    7.2788    7.2788    7.2788    7.2788    7.2788
'B2O3glass'                      -0.80862593E-06    0.72788052E+01    0.67114630E-09   -0.31708391E-03    0.20238765E-01
'BaHPO4'                          233.319  .000E+00    3  -1.0000 'H+'  1.0000 'Ba++'  1.0000 'H2PO4-'
'BaHPO4'                              -7.0179   -7.4100   -7.9003   -8.3869   -8.9306   -9.4557  -10.0255  -10.7429
'BaHPO4'                          0.15323249E+03   -0.98375213E+03   -0.14980094E+00    0.54509993E+05   -0.30999434E+07
'Barite'                          233.402    52.100    2   1.0000 'Ba++'  1.0000 'SO4--'
'Barite'                             -10.5659  -10.0507   -9.6828   -9.5745   -9.7607  -10.2331  -10.9952  -12.1647
'Barite'                          0.26998366E+03   -0.17166718E+04   -0.27323819E+00    0.94138442E+05   -0.58582715E+07
'BaSiO3glass'                     213.424  .000E+00    4  -2.0000 'H+'  -1.0000 'H2O'  1.0000 'Ba++'  1.0000 'H4SiO4(aq)'
'BaSiO3glass'                         22.4080   22.4080   22.4080   22.4080   22.4080   22.4080   22.4080   22.4080
'BaSiO3glass'                    -0.35087959E-06    0.22408002E+02    0.29136741E-09   -0.13752048E-03    0.87733002E-02
'Bassanite'                       145.147   106.080    3   1.0000 'Ca++'  0.5000 'H2O'  1.0000 'SO4--'
'Bassanite'                           -3.7254   -3.9195   -4.3432   -4.9313   -5.7690   -6.7239   -7.8491   -9.2928
'Bassanite'                       0.26969848E+03   -0.17176465E+04   -0.27035047E+00    0.96375930E+05   -0.58258016E+07
'BeidelliteCa'                    366.753   131.080    5  -7.3600 'H+'  -2.6400 'H2O'  2.3400 'Al+++'  0.1700 'Ca++'  3.6600 'H4SiO4(aq)'
'BeidelliteCa'                         9.0537    5.9138    2.1131   -1.5689   -5.4812   -8.9031  -12.0498  -15.0787
'BeidelliteCa'                    0.16570221E+03   -0.10674151E+04   -0.18348851E+00    0.66096451E+05   -0.33561636E+07
'BeidelliteK'                     372.855   131.080    5  -7.3200 'H+'  -2.6800 'H2O'  2.3300 'Al+++'  0.3300 'K+'  3.6700 'H4SiO4(aq)'
'BeidelliteK'                          7.4122    4.3408    0.6337   -2.9442   -6.7301  -10.0286  -13.0531  -15.9588
'BeidelliteK'                     0.16289839E+03   -0.10514780E+04   -0.17877127E+00    0.65000442E+05   -0.32908915E+07
'BeidelliteMg'                    364.073   131.080    5  -7.3600 'H+'  -2.6400 'H2O'  2.3400 'Al+++'  0.1700 'Mg++'  3.6600 'H4SiO4(aq)'
'BeidelliteMg'                         8.4022    5.2615    1.4626   -2.2135   -6.1146   -9.5233  -12.6565  -15.6719
'BeidelliteMg'                    0.16752851E+03   -0.10799272E+04   -0.18476663E+00    0.66760193E+05   -0.33909196E+07
'BeidelliteNa'                    367.538   131.080    5  -7.3200 'H+'  -2.6800 'H2O'  2.3300 'Al+++'  0.3300 'Na+'  3.6700 'H4SiO4(aq)'
'BeidelliteNa'                         7.6228    4.5486    0.8459   -2.7183   -6.4793   -9.7484  -12.7422  -15.6180
'BeidelliteNa'                    0.16600006E+03   -0.10713737E+04   -0.18085130E+00    0.66080061E+05   -0.33415075E+07
'Berlinite'                       121.953    46.580    3  -2.0000 'H+'  1.0000 'Al+++'  1.0000 'H2PO4-'
'Berlinite'                            2.8712    1.2075   -0.8356   -2.8464   -5.0286   -6.9901   -8.8628  -10.7872
'Berlinite'                       0.17382682E+03   -0.11133215E+04   -0.18180516E+00    0.65077701E+05   -0.35492254E+07
'Berndtite'                       182.818    40.960    5   1.0000 'Sn++'  -8.0000 'H2O'  2.0000 'H+'  2.0000 'SO4--'  7.0000 'H2(aq)'
'Berndtite'                         -123.2530 -113.8706 -103.1488  -93.3923  -83.8781  -76.5531  -70.9360  -66.8397
'Berndtite'                       0.36456401E+03   -0.23243139E+04   -0.35308302E+00    0.95431007E+05   -0.72437728E+07
'Berthierite'                     427.603    90.600    6 -22.0000 'H2O'  6.0000 'H+'  2.0000 'Sb(OH)3(aq)'  1.0000 'Fe++'  4.0000 'SO4--'  16.0000 'H2(aq)'
'Berthierite'                       -264.9051 -245.0615 -222.1085 -201.0007 -180.1886 -163.9485 -151.2628 -141.6816
'Berthierite'                     0.62149771E+03   -0.39556630E+04   -0.60514006E+00    0.14202675E+06   -0.11231953E+08
'Bischofite'                      203.310   129.490    3   2.0000 'Cl-'  1.0000 'Mg++'  6.0000 'H2O'
'Bischofite'                           4.5897    4.4661    4.2978    4.1340    3.9311    3.6678    3.2562    2.5322
